,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
72,Mattias Alkberg,0.552,0.245,9,-14.113,1,0.0347,0.914,0.0282,0.116,0.394,110.169,audio_features,0wOAH2GEYX1mCGObVou7dL,spotify:track:0wOAH2GEYX1mCGObVou7dL,https://api.spotify.com/v1/tracks/0wOAH2GEYX1mCGObVou7dL,https://api.spotify.com/v1/audio-analysis/0wOAH2GEYX1mCGObVou7dL,194573,4
73,David Bowie,0.671,0.712,2,-7.815,1,0.0476,0.429,0.0,0.103,0.462,113.805,audio_features,2fuCquhmrzHpu5xcA1ci9x,spotify:track:2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/tracks/2fuCquhmrzHpu5xcA1ci9x,https://api.spotify.com/v1/audio-analysis/2fuCquhmrzHpu5xcA1ci9x,248440,4
74,Tom Odell,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,audio_features,3JvKfv6T31zO0ini8iNItO,spotify:track:3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/tracks/3JvKfv6T31zO0ini8iNItO,https://api.spotify.com/v1/audio-analysis/3JvKfv6T31zO0ini8iNItO,244360,4
75,Newkid,0.694,0.671,6,-6.687,0,0.04,0.0774,0.0,0.091,0.428,99.943,audio_features,3EsUkO1XncklrPvQaabHaz,spotify:track:3EsUkO1XncklrPvQaabHaz,https://api.spotify.com/v1/tracks/3EsUkO1XncklrPvQaabHaz,https://api.spotify.com/v1/audio-analysis/3EsUkO1XncklrPvQaabHaz,196800,4
76,Fountains Of Wayne,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,audio_features,27L8sESb3KR79asDUBu8nW,spotify:track:27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/tracks/27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW,197987,4
77,Feist,0.71,0.484,2,-7.415,1,0.049,0.22,3.93e-06,0.0879,0.576,109.95,audio_features,49CP2usyaN98EdtrOWXnal,spotify:track:49CP2usyaN98EdtrOWXnal,https://api.spotify.com/v1/tracks/49CP2usyaN98EdtrOWXnal,https://api.spotify.com/v1/audio-analysis/49CP2usyaN98EdtrOWXnal,183667,4
78,Sugarplum Fairy,0.443,0.601,10,-4.899,1,0.0286,0.313,0.0,0.142,0.543,78.955,audio_features,5NIM57nQzSkrBjTNWk52nc,spotify:track:5NIM57nQzSkrBjTNWk52nc,https://api.spotify.com/v1/tracks/5NIM57nQzSkrBjTNWk52nc,https://api.spotify.com/v1/audio-analysis/5NIM57nQzSkrBjTNWk52nc,216867,4
79,Machine Gun Kelly,0.561,0.939,4,-4.562,1,0.132,0.0219,0.0,0.0901,0.5,151.092,audio_features,17XY1uAyl0lrFqiMp1aQXO,spotify:track:17XY1uAyl0lrFqiMp1aQXO,https://api.spotify.com/v1/tracks/17XY1uAyl0lrFqiMp1aQXO,https://api.spotify.com/v1/audio-analysis/17XY1uAyl0lrFqiMp1aQXO,181496,4
80,Martin Berglund & Stödorkestern,0.488,0.723,0,-6.476,1,0.0296,0.142,0.000386,0.106,0.376,179.981,audio_features,3sf3yL7MLeJfKuBCWqSpPn,spotify:track:3sf3yL7MLeJfKuBCWqSpPn,https://api.spotify.com/v1/tracks/3sf3yL7MLeJfKuBCWqSpPn,https://api.spotify.com/v1/audio-analysis/3sf3yL7MLeJfKuBCWqSpPn,247511,4
81,Petter,0.827,0.558,6,-7.846,1,0.0647,0.211,5.26e-05,0.0828,0.585,92.525,audio_features,6x5RzkzGxbLnpXw3ySyJOx,spotify:track:6x5RzkzGxbLnpXw3ySyJOx,https://api.spotify.com/v1/tracks/6x5RzkzGxbLnpXw3ySyJOx,https://api.spotify.com/v1/audio-analysis/6x5RzkzGxbLnpXw3ySyJOx,255107,4
82,Eighty Ninety,0.615,0.629,7,-6.683,1,0.0243,0.0359,1.64e-06,0.127,0.349,112.022,audio_features,2FTTz19ql2XzrwnCBM0dP7,spotify:track:2FTTz19ql2XzrwnCBM0dP7,https://api.spotify.com/v1/tracks/2FTTz19ql2XzrwnCBM0dP7,https://api.spotify.com/v1/audio-analysis/2FTTz19ql2XzrwnCBM0dP7,188947,4
83,Wings,0.685,0.615,11,-9.382,1,0.0912,0.206,0.0,0.113,0.654,127.827,audio_features,6KJaJGMHSEFMnN51x2IC7S,spotify:track:6KJaJGMHSEFMnN51x2IC7S,https://api.spotify.com/v1/tracks/6KJaJGMHSEFMnN51x2IC7S,https://api.spotify.com/v1/audio-analysis/6KJaJGMHSEFMnN51x2IC7S,166406,4
84,Akon,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,audio_features,127uq83uGFapbddqiMUKky,spotify:track:127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/tracks/127uq83uGFapbddqiMUKky,https://api.spotify.com/v1/audio-analysis/127uq83uGFapbddqiMUKky,195853,4
85,Ellie Goulding,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,audio_features,7MmG8p0F9N3C4AXdK6o6Eb,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/tracks/7MmG8p0F9N3C4AXdK6o6Eb,https://api.spotify.com/v1/audio-analysis/7MmG8p0F9N3C4AXdK6o6Eb,227267,4
86,Iron & Wine,0.512,0.501,5,-9.971,1,0.0325,0.609,6.25e-05,0.0973,0.726,79.989,audio_features,1MxHIIzcTeFnaNsDGY3pfj,spotify:track:1MxHIIzcTeFnaNsDGY3pfj,https://api.spotify.com/v1/tracks/1MxHIIzcTeFnaNsDGY3pfj,https://api.spotify.com/v1/audio-analysis/1MxHIIzcTeFnaNsDGY3pfj,231755,4
87,Magnus Carlson,0.225,0.471,8,-6.696,1,0.0298,0.225,1.13e-06,0.118,0.294,202.901,audio_features,0oYOmiNt465aDweCIEDA6G,spotify:track:0oYOmiNt465aDweCIEDA6G,https://api.spotify.com/v1/tracks/0oYOmiNt465aDweCIEDA6G,https://api.spotify.com/v1/audio-analysis/0oYOmiNt465aDweCIEDA6G,223532,3
88,Dustin Tebbutt,0.629,0.585,1,-8.563,1,0.0269,0.614,0.0725,0.129,0.523,102.984,audio_features,1WXVfFRD89EtVURD4Tbixo,spotify:track:1WXVfFRD89EtVURD4Tbixo,https://api.spotify.com/v1/tracks/1WXVfFRD89EtVURD4Tbixo,https://api.spotify.com/v1/audio-analysis/1WXVfFRD89EtVURD4Tbixo,253848,5
89,Melody Club,0.567,0.916,2,-4.754,1,0.0384,0.000153,0.287,0.19,0.89,137.993,audio_features,2AvS4Rk5G6jPAhZwytyF20,spotify:track:2AvS4Rk5G6jPAhZwytyF20,https://api.spotify.com/v1/tracks/2AvS4Rk5G6jPAhZwytyF20,https://api.spotify.com/v1/audio-analysis/2AvS4Rk5G6jPAhZwytyF20,238562,4
90,Coldplay,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,1mea3bSkSGXuIRvnydlB5b,spotify:track:1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,242373,4
91,One Week Gone,0.613,0.77,6,-4.197,0,0.209,0.0951,0.0,0.076,0.505,80.969,audio_features,076jPFqxYEu1me4zsTBWJ0,spotify:track:076jPFqxYEu1me4zsTBWJ0,https://api.spotify.com/v1/tracks/076jPFqxYEu1me4zsTBWJ0,https://api.spotify.com/v1/audio-analysis/076jPFqxYEu1me4zsTBWJ0,218892,4
92,mansionz,0.822,0.471,1,-7.303,0,0.193,0.186,0.0,0.215,0.512,135.07,audio_features,2p4p9YGwmJIdf5IA9sSWhm,spotify:track:2p4p9YGwmJIdf5IA9sSWhm,https://api.spotify.com/v1/tracks/2p4p9YGwmJIdf5IA9sSWhm,https://api.spotify.com/v1/audio-analysis/2p4p9YGwmJIdf5IA9sSWhm,230878,4
93,Love Antell,0.308,0.746,7,-5.87,1,0.0382,0.000987,2.61e-05,0.311,0.395,133.432,audio_features,0AmP6tgDQxMaenNpBdIVoZ,spotify:track:0AmP6tgDQxMaenNpBdIVoZ,https://api.spotify.com/v1/tracks/0AmP6tgDQxMaenNpBdIVoZ,https://api.spotify.com/v1/audio-analysis/0AmP6tgDQxMaenNpBdIVoZ,195853,4
94,N.W.A.,0.85,0.837,6,-6.37,0,0.291,0.00956,0.0,0.0772,0.737,98.694,audio_features,0DFRrABd2ppHhS3QaZuCJ1,spotify:track:0DFRrABd2ppHhS3QaZuCJ1,https://api.spotify.com/v1/tracks/0DFRrABd2ppHhS3QaZuCJ1,https://api.spotify.com/v1/audio-analysis/0DFRrABd2ppHhS3QaZuCJ1,343373,4
95,Radical Face,0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,audio_features,6HTVZeVQ9J6Uiq6tHESxU9,spotify:track:6HTVZeVQ9J6Uiq6tHESxU9,https://api.spotify.com/v1/tracks/6HTVZeVQ9J6Uiq6tHESxU9,https://api.spotify.com/v1/audio-analysis/6HTVZeVQ9J6Uiq6tHESxU9,287634,3
96,Per Gessle,0.758,0.71,7,-5.325,1,0.0315,0.0321,4.88e-06,0.332,0.961,124.069,audio_features,3dyHvTXrfU6wZbuxl6h3H3,spotify:track:3dyHvTXrfU6wZbuxl6h3H3,https://api.spotify.com/v1/tracks/3dyHvTXrfU6wZbuxl6h3H3,https://api.spotify.com/v1/audio-analysis/3dyHvTXrfU6wZbuxl6h3H3,160827,4
97,Deportees,0.451,0.918,10,-6.022,1,0.0693,0.0573,0.00654,0.343,0.154,143.099,audio_features,1lp0bwGX8D31vUybJSiCm8,spotify:track:1lp0bwGX8D31vUybJSiCm8,https://api.spotify.com/v1/tracks/1lp0bwGX8D31vUybJSiCm8,https://api.spotify.com/v1/audio-analysis/1lp0bwGX8D31vUybJSiCm8,339907,4
98,Mighty Oaks,0.622,0.811,2,-5.696,1,0.0306,0.226,0.0,0.0782,0.371,90.987,audio_features,05GMLY6KSf1GFJQuUj3dqD,spotify:track:05GMLY6KSf1GFJQuUj3dqD,https://api.spotify.com/v1/tracks/05GMLY6KSf1GFJQuUj3dqD,https://api.spotify.com/v1/audio-analysis/05GMLY6KSf1GFJQuUj3dqD,197832,4
99,in pages.,0.672,0.213,9,-12.677,1,0.0326,0.963,0.772,0.107,0.42,95.995,audio_features,0rFI2O7yOWvKKVD20TdUv1,spotify:track:0rFI2O7yOWvKKVD20TdUv1,https://api.spotify.com/v1/tracks/0rFI2O7yOWvKKVD20TdUv1,https://api.spotify.com/v1/audio-analysis/0rFI2O7yOWvKKVD20TdUv1,197160,4
100,First Aid Kit,0.589,0.544,8,-8.256,1,0.0342,0.0339,0.0,0.273,0.628,100.035,audio_features,2yFyfHHGesFqs39fATQzQA,spotify:track:2yFyfHHGesFqs39fATQzQA,https://api.spotify.com/v1/tracks/2yFyfHHGesFqs39fATQzQA,https://api.spotify.com/v1/audio-analysis/2yFyfHHGesFqs39fATQzQA,196157,4
101,Allison Weiss,0.549,0.738,3,-5.982,1,0.0334,0.343,0.00556,0.0918,0.509,125.639,audio_features,7brl8kkj29TnNmB0gVmN9C,spotify:track:7brl8kkj29TnNmB0gVmN9C,https://api.spotify.com/v1/tracks/7brl8kkj29TnNmB0gVmN9C,https://api.spotify.com/v1/audio-analysis/7brl8kkj29TnNmB0gVmN9C,258932,4
102,Klara Keller,0.692,0.764,10,-6.203,1,0.0348,0.265,0.00142,0.0748,0.763,122.059,audio_features,6QzIKPH2g5pwlGI343AghC,spotify:track:6QzIKPH2g5pwlGI343AghC,https://api.spotify.com/v1/tracks/6QzIKPH2g5pwlGI343AghC,https://api.spotify.com/v1/audio-analysis/6QzIKPH2g5pwlGI343AghC,254781,4
103,Tomas Andersson Wij,0.45,0.434,2,-9.602,0,0.0388,0.24,4.4e-05,0.103,0.337,149.651,audio_features,4siKAMDhYUtI284CyK3Ib8,spotify:track:4siKAMDhYUtI284CyK3Ib8,https://api.spotify.com/v1/tracks/4siKAMDhYUtI284CyK3Ib8,https://api.spotify.com/v1/audio-analysis/4siKAMDhYUtI284CyK3Ib8,188080,4
104,Moto Boy,0.547,0.283,1,-10.52,0,0.0299,0.945,0.000129,0.113,0.2,121.906,audio_features,0V2oZK6vAQC8kMm5fRx1R6,spotify:track:0V2oZK6vAQC8kMm5fRx1R6,https://api.spotify.com/v1/tracks/0V2oZK6vAQC8kMm5fRx1R6,https://api.spotify.com/v1/audio-analysis/0V2oZK6vAQC8kMm5fRx1R6,259106,4
105,Shawn Mendes,0.603,0.691,5,-5.805,1,0.0372,0.0248,0.0,0.583,0.577,147.148,audio_features,0U1W2LZVUX7qTm7dDpqxh6,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6,172267,4
106,En drös poeter,0.57,0.69,7,-10.195,0,0.0287,0.267,0.000286,0.282,0.961,139.995,audio_features,5Om8qGwSLyoTLa4tLuL0tj,spotify:track:5Om8qGwSLyoTLa4tLuL0tj,https://api.spotify.com/v1/tracks/5Om8qGwSLyoTLa4tLuL0tj,https://api.spotify.com/v1/audio-analysis/5Om8qGwSLyoTLa4tLuL0tj,184274,4
107,MAJOR.,0.62,0.516,7,-10.386,0,0.271,0.219,0.0,0.365,0.762,79.258,audio_features,0H34WiqGaddyuani5bbADs,spotify:track:0H34WiqGaddyuani5bbADs,https://api.spotify.com/v1/tracks/0H34WiqGaddyuani5bbADs,https://api.spotify.com/v1/audio-analysis/0H34WiqGaddyuani5bbADs,224960,4
108,Kanye West,0.367,0.665,1,-2.821,1,0.0465,0.145,0.0,0.113,0.31,148.913,audio_features,3sNVsP50132BTNlImLx70i,spotify:track:3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/tracks/3sNVsP50132BTNlImLx70i,https://api.spotify.com/v1/audio-analysis/3sNVsP50132BTNlImLx70i,229147,4
109,Orup,0.672,0.932,0,-4.401,0,0.0291,0.0467,1.15e-05,0.0779,0.911,138.918,audio_features,3zjtUYiQr0XkFuOd4AjLCq,spotify:track:3zjtUYiQr0XkFuOd4AjLCq,https://api.spotify.com/v1/tracks/3zjtUYiQr0XkFuOd4AjLCq,https://api.spotify.com/v1/audio-analysis/3zjtUYiQr0XkFuOd4AjLCq,262467,4
110,Moa Lignell,0.38,0.187,11,-13.716,1,0.0344,0.812,0.00608,0.115,0.115,137.402,audio_features,0QvBbxPRfekbg8hYFMO0nL,spotify:track:0QvBbxPRfekbg8hYFMO0nL,https://api.spotify.com/v1/tracks/0QvBbxPRfekbg8hYFMO0nL,https://api.spotify.com/v1/audio-analysis/0QvBbxPRfekbg8hYFMO0nL,302500,3
111,The Outlaws,0.272,0.876,4,-7.135,0,0.0397,4.18e-05,0.0191,0.146,0.585,102.718,audio_features,2sXtpY9mCTXnUTUSQqrXbX,spotify:track:2sXtpY9mCTXnUTUSQqrXbX,https://api.spotify.com/v1/tracks/2sXtpY9mCTXnUTUSQqrXbX,https://api.spotify.com/v1/audio-analysis/2sXtpY9mCTXnUTUSQqrXbX,591693,4
112,Billy Joel,0.532,0.495,10,-6.662,1,0.0343,0.659,0.0,0.0754,0.308,124.936,audio_features,4U45aEWtQhrm8A5mxPaFZ7,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,https://api.spotify.com/v1/tracks/4U45aEWtQhrm8A5mxPaFZ7,https://api.spotify.com/v1/audio-analysis/4U45aEWtQhrm8A5mxPaFZ7,214240,4
113,Ken Ring,0.766,0.875,5,-4.456,0,0.12,0.0235,0.0,0.0945,0.81,97.344,audio_features,6DD4y6SxDVlZhY1U2LLGnN,spotify:track:6DD4y6SxDVlZhY1U2LLGnN,https://api.spotify.com/v1/tracks/6DD4y6SxDVlZhY1U2LLGnN,https://api.spotify.com/v1/audio-analysis/6DD4y6SxDVlZhY1U2LLGnN,231040,4
114,Benny Andersson,0.565,0.451,9,-8.302,1,0.0262,0.642,0.0,0.136,0.654,88.454,audio_features,3W64IS8ZqASfmEYTZMgO3M,spotify:track:3W64IS8ZqASfmEYTZMgO3M,https://api.spotify.com/v1/tracks/3W64IS8ZqASfmEYTZMgO3M,https://api.spotify.com/v1/audio-analysis/3W64IS8ZqASfmEYTZMgO3M,215600,4
115,The Shins,0.67,0.403,0,-10.623,1,0.031,0.753,0.0903,0.0858,0.622,129.984,audio_features,0NslHuacjxQYfUTOW3HCIV,spotify:track:0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/tracks/0NslHuacjxQYfUTOW3HCIV,https://api.spotify.com/v1/audio-analysis/0NslHuacjxQYfUTOW3HCIV,230867,4
116,Thomas Rusiak,0.625,0.86,0,-7.361,1,0.0414,0.00109,2.2e-05,0.353,0.559,141.926,audio_features,1PuU1oIYtIaPHF0ogxWMvc,spotify:track:1PuU1oIYtIaPHF0ogxWMvc,https://api.spotify.com/v1/tracks/1PuU1oIYtIaPHF0ogxWMvc,https://api.spotify.com/v1/audio-analysis/1PuU1oIYtIaPHF0ogxWMvc,286360,4
117,Miriam Bryant,0.468,0.53,0,-6.975,1,0.0313,0.242,0.0,0.0974,0.355,156.002,audio_features,0FlfVeOFogL3cU4AO8xNc4,spotify:track:0FlfVeOFogL3cU4AO8xNc4,https://api.spotify.com/v1/tracks/0FlfVeOFogL3cU4AO8xNc4,https://api.spotify.com/v1/audio-analysis/0FlfVeOFogL3cU4AO8xNc4,228453,4
118,Édith Piaf,0.382,0.354,7,-6.595,1,0.0289,0.858,3.11e-06,0.168,0.435,87.018,audio_features,3dkIE8P7hvl3tHl9KSb6dA,spotify:track:3dkIE8P7hvl3tHl9KSb6dA,https://api.spotify.com/v1/tracks/3dkIE8P7hvl3tHl9KSb6dA,https://api.spotify.com/v1/audio-analysis/3dkIE8P7hvl3tHl9KSb6dA,142280,4
119,STOR,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,audio_features,4nVBt6MZDDP6tRVdQTgxJg,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/tracks/4nVBt6MZDDP6tRVdQTgxJg,https://api.spotify.com/v1/audio-analysis/4nVBt6MZDDP6tRVdQTgxJg,245493,4
120,Tommy Körberg,0.375,0.425,7,-9.438,1,0.0294,0.687,0.00023,0.248,0.186,143.169,audio_features,7bVwUOySQGO2afJ0LArAMi,spotify:track:7bVwUOySQGO2afJ0LArAMi,https://api.spotify.com/v1/tracks/7bVwUOySQGO2afJ0LArAMi,https://api.spotify.com/v1/audio-analysis/7bVwUOySQGO2afJ0LArAMi,188293,4
121,Markus Krunegård,0.468,0.872,7,-5.601,1,0.095,0.0287,4.73e-06,0.542,0.485,164.639,audio_features,4nXeZFbbcZNvX4nHMJR5xJ,spotify:track:4nXeZFbbcZNvX4nHMJR5xJ,https://api.spotify.com/v1/tracks/4nXeZFbbcZNvX4nHMJR5xJ,https://api.spotify.com/v1/audio-analysis/4nXeZFbbcZNvX4nHMJR5xJ,257587,4
122,Maia Hirasawa,0.585,0.22,0,-13.626,1,0.0562,0.734,1.79e-06,0.0927,0.446,133.316,audio_features,2m6QrPiTpQjlDjLuFCn6oQ,spotify:track:2m6QrPiTpQjlDjLuFCn6oQ,https://api.spotify.com/v1/tracks/2m6QrPiTpQjlDjLuFCn6oQ,https://api.spotify.com/v1/audio-analysis/2m6QrPiTpQjlDjLuFCn6oQ,188053,4
123,MisterWives,0.558,0.889,8,-3.945,1,0.102,0.191,0.000387,0.328,0.716,170.102,audio_features,2HvtedoEeymVWrBPyAMNwZ,spotify:track:2HvtedoEeymVWrBPyAMNwZ,https://api.spotify.com/v1/tracks/2HvtedoEeymVWrBPyAMNwZ,https://api.spotify.com/v1/audio-analysis/2HvtedoEeymVWrBPyAMNwZ,213547,4
124,Matoma,0.651,0.771,9,-6.541,0,0.0313,0.00381,1.71e-05,0.238,0.456,112.015,audio_features,4SfEICAFFjNH7b0bgqp5XD,spotify:track:4SfEICAFFjNH7b0bgqp5XD,https://api.spotify.com/v1/tracks/4SfEICAFFjNH7b0bgqp5XD,https://api.spotify.com/v1/audio-analysis/4SfEICAFFjNH7b0bgqp5XD,250714,4
125,Ellen Sundberg,0.682,0.402,0,-10.14,1,0.0327,0.89,0.000147,0.0707,0.395,97.976,audio_features,751npbPSbyKyIqzGGCF8KC,spotify:track:751npbPSbyKyIqzGGCF8KC,https://api.spotify.com/v1/tracks/751npbPSbyKyIqzGGCF8KC,https://api.spotify.com/v1/audio-analysis/751npbPSbyKyIqzGGCF8KC,317614,4
126,Nationalteatern,0.675,0.254,1,-8.668,0,0.0319,0.748,2.18e-05,0.111,0.55,94.002,audio_features,15EZ0MVbTowb8ZvzgB02eO,spotify:track:15EZ0MVbTowb8ZvzgB02eO,https://api.spotify.com/v1/tracks/15EZ0MVbTowb8ZvzgB02eO,https://api.spotify.com/v1/audio-analysis/15EZ0MVbTowb8ZvzgB02eO,174093,4
127,I Am Nova,0.532,0.818,2,-3.581,1,0.037,0.00605,5.62e-05,0.162,0.316,127.963,audio_features,7oDOtyhOecuD0V3vOwm0dD,spotify:track:7oDOtyhOecuD0V3vOwm0dD,https://api.spotify.com/v1/tracks/7oDOtyhOecuD0V3vOwm0dD,https://api.spotify.com/v1/audio-analysis/7oDOtyhOecuD0V3vOwm0dD,232319,4
128,Four Tops,0.667,0.599,0,-8.894,1,0.0291,0.245,0.0,0.107,0.971,127.935,audio_features,6b6IMqP565TbtFFZg9iFf3,spotify:track:6b6IMqP565TbtFFZg9iFf3,https://api.spotify.com/v1/tracks/6b6IMqP565TbtFFZg9iFf3,https://api.spotify.com/v1/audio-analysis/6b6IMqP565TbtFFZg9iFf3,160280,4
129,Robin Lukovic,0.712,0.236,0,-14.3,1,0.0433,0.914,8.61e-06,0.116,0.337,118.131,audio_features,3PBiOFx6YYpJx6bQjFx2Kh,spotify:track:3PBiOFx6YYpJx6bQjFx2Kh,https://api.spotify.com/v1/tracks/3PBiOFx6YYpJx6bQjFx2Kh,https://api.spotify.com/v1/audio-analysis/3PBiOFx6YYpJx6bQjFx2Kh,216000,4
130,Wet,0.495,0.722,6,-8.108,0,0.357,0.0697,0.0,0.113,0.539,175.627,audio_features,4tqcoej1zPvwePZCzuAjJd,spotify:track:4tqcoej1zPvwePZCzuAjJd,https://api.spotify.com/v1/tracks/4tqcoej1zPvwePZCzuAjJd,https://api.spotify.com/v1/audio-analysis/4tqcoej1zPvwePZCzuAjJd,239267,4
131,Sam & Dave,0.803,0.338,6,-14.029,1,0.0349,0.196,0.038,0.097,0.912,106.841,audio_features,6PgVDY8GTkxF3GmhVGPzoB,spotify:track:6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/tracks/6PgVDY8GTkxF3GmhVGPzoB,https://api.spotify.com/v1/audio-analysis/6PgVDY8GTkxF3GmhVGPzoB,155707,4
132,Canyon City,0.382,0.157,1,-16.157,1,0.0361,0.878,0.000473,0.112,0.224,136.11,audio_features,4vAnqYqm1DOo5IDVcxORX3,spotify:track:4vAnqYqm1DOo5IDVcxORX3,https://api.spotify.com/v1/tracks/4vAnqYqm1DOo5IDVcxORX3,https://api.spotify.com/v1/audio-analysis/4vAnqYqm1DOo5IDVcxORX3,144830,4
133,Lady Sovereign,0.888,0.806,7,-4.717,1,0.0714,0.0145,0.0,0.0686,0.913,120.012,audio_features,4OikxHAgM14El0wQIyyhP8,spotify:track:4OikxHAgM14El0wQIyyhP8,https://api.spotify.com/v1/tracks/4OikxHAgM14El0wQIyyhP8,https://api.spotify.com/v1/audio-analysis/4OikxHAgM14El0wQIyyhP8,209827,4
134,Anna Graceman,0.377,0.376,6,-8.571,1,0.053,0.522,0.0,0.114,0.12,73.415,audio_features,2lM7IviHEvur9SCggzZ9Lj,spotify:track:2lM7IviHEvur9SCggzZ9Lj,https://api.spotify.com/v1/tracks/2lM7IviHEvur9SCggzZ9Lj,https://api.spotify.com/v1/audio-analysis/2lM7IviHEvur9SCggzZ9Lj,192000,4
135,HONNE,0.566,0.445,10,-11.53,1,0.0442,0.47,0.00182,0.163,0.053,144.69,audio_features,1SpHauJWf2WiE2RsfrkOWb,spotify:track:1SpHauJWf2WiE2RsfrkOWb,https://api.spotify.com/v1/tracks/1SpHauJWf2WiE2RsfrkOWb,https://api.spotify.com/v1/audio-analysis/1SpHauJWf2WiE2RsfrkOWb,312383,4
136,Max Jury,0.247,0.216,8,-8.506,0,0.0329,0.931,0.00228,0.129,0.0751,67.426,audio_features,4ry2Jh7zMFRDzqOHil8prF,spotify:track:4ry2Jh7zMFRDzqOHil8prF,https://api.spotify.com/v1/tracks/4ry2Jh7zMFRDzqOHil8prF,https://api.spotify.com/v1/audio-analysis/4ry2Jh7zMFRDzqOHil8prF,235936,4
137,Lil Dicky,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4
138,Zackarias,0.632,0.872,4,-6.675,1,0.133,0.358,1.38e-06,0.168,0.526,96.007,audio_features,6wbhcpSJcizwAETyOdbgAi,spotify:track:6wbhcpSJcizwAETyOdbgAi,https://api.spotify.com/v1/tracks/6wbhcpSJcizwAETyOdbgAi,https://api.spotify.com/v1/audio-analysis/6wbhcpSJcizwAETyOdbgAi,222707,4
139,The Killers,0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4
140,Eddie Vedder,0.561,0.327,11,-10.835,0,0.0327,0.902,0.000469,0.111,0.298,161.858,audio_features,3bHhUEOTIbezeZ856R0BX5,spotify:track:3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/tracks/3bHhUEOTIbezeZ856R0BX5,https://api.spotify.com/v1/audio-analysis/3bHhUEOTIbezeZ856R0BX5,236307,4
141,Massive Attack,0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,audio_features,67Hna13dNDkZvBpTXRIaOJ,spotify:track:67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,330773,4
142,Ella Henderson,0.621,0.785,6,-4.499,1,0.11,0.0165,5.92e-06,0.0512,0.779,123.96,audio_features,1RF02Cf80mTaeNXG2P2boR,spotify:track:1RF02Cf80mTaeNXG2P2boR,https://api.spotify.com/v1/tracks/1RF02Cf80mTaeNXG2P2boR,https://api.spotify.com/v1/audio-analysis/1RF02Cf80mTaeNXG2P2boR,155253,4
143,a-ha,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4Dvkj6JhhA12EX05fT7y2e,spotify:track:4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e,https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e,167303,4
